status;agency_reference;type;purpose;address;complement;district;complex;city;sell_price;rental_price;complex_fee;property_tax;bedrooms;suites;parking_spaces;date_added;total_area;area;number;full_address;agency;latitude;longitude
Cancelado;AP0018;Apartamento;Residencial;Rua Maestro Cardim 591;apto13;Liberdade;Julieta;São Paulo;0.0;2500.0;1300.0;200.0;2;1;1;2016-06-15 00:00:00.000;0.0;91.0;591;Julieta, Rua Maestro Cardim 591, Liberdade, São Paulo;NuDoor;-023.5661300000;-046.6417500000
Cancelado;CA0029;Casa;Comercial;Rua Olga Abujamra 42;Casa;Vila Mariana;;São Paulo;0.0;1700.0;55.0;55.0;0;0;0;2014-04-01 00:00:00.000;45.0;35.0;42;, Rua Olga Abujamra 42, Vila Mariana, São Paulo;NuDoor;-023.5795300000;-046.6401700000
Cancelado;AP0173;Apartamento;Residencial;Rua Gonçalo da Cunha 183;148;Chácara Inglesa;Class Caranda Mariana;São Paulo;850000.0;0.0;607.59;0.0;2;1;2;2016-04-28 00:00:00.000;0.0;82.0;183;Class Caranda Mariana, Rua Gonçalo da Cunha 183, Chácara Inglesa, São Paulo;NuDoor;-023.6075300000;-046.6300900000
Cancelado;AP0869;Apartamento;Residencial;Rua Doutor Eduardo Amaro 99;apto 2410;Paraíso;Up Side;São Paulo;0.0;3100.0;583.44;77.26;2;0;1;2016-12-13 00:00:00.000;0.0;67.55;99;Up Side, Rua Doutor Eduardo Amaro 99, Paraíso, São Paulo;NuDoor;-023.5750700000;-046.6396700000
Cancelado;AP0708;Apartamento;Residencial;Rua Estela 67;Uni - 65;Vila Mariana;Stela;São Paulo;0.0;3300.0;830.0;200.0;3;1;2;2016-08-18 00:00:00.000;0.0;127.0;67;Stela, Rua Estela 67, Vila Mariana, São Paulo;NuDoor;-023.5769900000;-046.6416900000
Cancelado;AP0194;Apartamento;Residencial;Rua Pamplona 95;Ap:34;Jardim Paulista;;São Paulo;0.0;1800.0;540.0;78.63;1;0;1;2014-08-18 00:00:00.000;100.0;32.0;95;, Rua Pamplona 95, Jardim Paulista, São Paulo;NuDoor;-023.5680500000;-046.6580200000
Cancelado;AP0191;Apartamento;Residencial;Rua Doutor Nicolau de Sousa Queirós 760;Ap:63;Vila Mariana;Edifício Monte Paraíso;São Paulo;0.0;1800.0;620.0;68.0;1;0;1;2016-05-27 00:00:00.000;60.0;38.0;760;Edifício Monte Paraíso, Rua Doutor Nicolau de Sousa Queirós 760, Vila Mariana, São Paulo;NuDoor;-023.5780300000;-046.6360900000
Cancelado;AP0640;Apartamento;Residencial;Rua Afonso de Freitas 303;apto 24;Paraíso;Edifício Sarandi;São Paulo;850000.0;0.0;650.0;165.0;3;0;0;2016-07-05 00:00:00.000;0.0;137.0;303;Edifício Sarandi, Rua Afonso de Freitas 303, Paraíso, São Paulo;NuDoor;-023.5754500000;-046.6448300000
Cancelado;AP0853;Apartamento;Residencial;Rua José Antônio Coelho 300;apto 27-B;Vila Mariana;Edifício Boulevard;São Paulo;400000.0;1500.0;406.0;72.0;1;0;1;2016-11-28 00:00:00.000;0.0;52.0;300;Edifício Boulevard, Rua José Antônio Coelho 300, Vila Mariana, São Paulo;NuDoor;-023.5801600000;-046.6433700000
Cancelado;AP0846;Apartamento;Residencial;Avenida São João 1588;16;República;Racy;São Paulo;0.0;1800.0;520.0;0.0;2;0;1;2016-11-25 00:00:00.000;110.0;109.0;1588;Racy, Avenida São João 1588, República, São Paulo;NuDoor;-023.5377800000;-046.6480600000
Cancelado;AP0719;Apartamento;Residencial;Rua Cubatão 584;Apto. 32;Vila Mariana;Vitória Régia;São Paulo;0.0;1600.0;780.19;35.52;2;0;1;2016-08-24 00:00:00.000;80.0;70.0;584;Vitória Régia, Rua Cubatão 584, Vila Mariana, São Paulo;NuDoor;-023.5770900000;-046.6432300000
Cancelado;AP0832;Apartamento;Residencial;Rua Cubatão 1013;apto 84;Vila Mariana;Condomínio Edifício Marapa;São Paulo;0.0;1500.0;656.0;30.0;1;0;1;2016-11-21 00:00:00.000;0.0;39.0;1013;Condomínio Edifício Marapa, Rua Cubatão 1013, Vila Mariana, São Paulo;NuDoor;-023.5806200000;-046.6414100000
Cancelado;AP0885;Apartamento;Residencial;Rua Lino Coutinho 1940;Uni 144;Ipiranga;Lino 1940;São Paulo;550000.0;0.0;363.0;25.0;2;1;1;2016-12-23 00:00:00.000;0.0;62.0;1940;Lino 1940, Rua Lino Coutinho 1940, Ipiranga, São Paulo;NuDoor;-023.6007400000;-046.6017300000
Cancelado;AP0820;Apartamento;Residencial;Rua José Antônio Coelho 300;176F;Vila Mariana;Boulevard;São Paulo;0.0;1500.0;300.0;0.0;1;0;0;2016-11-09 00:00:00.000;35.0;30.0;300;Boulevard, Rua José Antônio Coelho 300, Vila Mariana, São Paulo;NuDoor;-023.5801600000;-046.6433700000
Cancelado;AP0802;Apartamento;Residencial;Rua Lino Coutinho 75;APT 212;Ipiranga;Vereda Ipiranga;São Paulo;980000.0;0.0;950.0;320.0;3;1;2;2016-10-27 00:00:00.000;111.0;111.0;75;Vereda Ipiranga, Rua Lino Coutinho 75, Ipiranga, São Paulo;NuDoor;-023.5839600000;-046.6031400000
Cancelado;AP0793;Apartamento;Residencial;Rua Cubatão 1140;31;Vila Mariana;Gustavo Charpentier;São Paulo;0.0;1800.0;663.0;113.0;1;0;1;2016-10-21 00:00:00.000;37.0;30.0;1140;Gustavo Charpentier, Rua Cubatão 1140, Vila Mariana, São Paulo;NuDoor;-023.5817500000;-046.6411200000
Cancelado;AP0521;Apartamento;Residencial;Rua Sampaio Viana 180;. Ap:35;Paraíso;;São Paulo;0.0;6500.0;520.0;118.0;1;0;1;2015-09-01 00:00:00.000;120.0;38.0;180;, Rua Sampaio Viana 180, Paraíso, São Paulo;NuDoor;-023.5734500000;-046.6458000000
Cancelado;AP0760;Apartamento;Residencial;Rua Cubatão 584;apto 84;Vila Mariana;Condomínio Edifício Vitória Regia;São Paulo;0.0;1600.0;751.4;84.16;2;0;1;2016-09-23 00:00:00.000;0.0;70.0;584;Condomínio Edifício Vitória Regia, Rua Cubatão 584, Vila Mariana, São Paulo;NuDoor;-023.5770900000;-046.6432300000
Cancelado;AP0701;Apartamento;Residencial;Rua Apeninos 996;APT 111;Paraíso;Condomínio Edifício Apeninos;São Paulo;1200000.0;3500.0;1300.0;150.0;3;1;1;2016-08-17 00:00:00.000;133.0;133.0;996;Condomínio Edifício Apeninos, Rua Apeninos 996, Paraíso, São Paulo;NuDoor;-023.5711400000;-046.6391200000
Cancelado;AP0702;Apartamento;Residencial;Rua Caio Prado 75;98;Consolação;Edificio Maria Francisca;São Paulo;0.0;1500.0;500.0;0.0;2;0;0;2016-08-17 00:00:00.000;63.78;58.0;75;Edificio Maria Francisca, Rua Caio Prado 75, Consolação, São Paulo;NuDoor;-023.5486100000;-046.6487000000
Cancelado;AP0751;Apartamento;Residencial;Rua Conselheiro Rodrigues Alves 775;Uni - 172;Vila Mariana;Ibirapuera;São Paulo;0.0;2500.0;785.0;95.0;2;0;1;2016-09-19 00:00:00.000;0.0;105.0;775;Ibirapuera, Rua Conselheiro Rodrigues Alves 775, Vila Mariana, São Paulo;NuDoor;-023.5853300000;-046.6454400000
Cancelado;AP0766;Apartamento;Residencial;Rua Fagundes Dias 298;apto 141-A;Saúde;Solar Das Palmas;São Paulo;500000.0;0.0;560.0;420.0;2;0;1;2016-09-27 00:00:00.000;0.0;64.0;298;Solar Das Palmas, Rua Fagundes Dias 298, Saúde, São Paulo;NuDoor;-023.6170600000;-046.6415800000
Cancelado;AP0732;Apartamento;Residencial;Rua Dona Antônia de Queirós 51;107;Consolação;Blue Bird;São Paulo;0.0;1750.0;460.0;50.0;1;0;1;2016-09-06 00:00:00.000;45.0;42.0;51;Blue Bird, Rua Dona Antônia de Queirós 51, Consolação, São Paulo;NuDoor;-023.5527500000;-046.6522700000
Cancelado;AP0266;Apartamento;Residencial;Rua Barata Ribeiro 0;. Ap:118;Bela Vista;Central Studio;São Paulo;350000.0;0.0;350.0;50.0;1;0;0;2016-04-06 00:00:00.000;0.0;30.0;0;Central Studio, Rua Barata Ribeiro 0, Bela Vista, São Paulo;NuDoor;-023.5558500000;-046.6510500000
Cancelado;AP0641;Apartamento;Residencial;Avenida Guarapiranga 2616;33- Bloco B6 - Cotovia;Jardim das Flores;Guarapiranga Park;São Paulo;380000.0;0.0;478.0;0.0;3;0;1;2016-07-05 00:00:00.000;0.0;65.7;2616;Guarapiranga Park, Avenida Guarapiranga 2616, Jardim das Flores, São Paulo;NuDoor;-023.6738200000;-046.7344400000
Cancelado;AP0717;Apartamento;Residencial;Rua Doutor Tomás Carvalhal 970;apto 91;Paraíso;Condomínio Edifício Parc Des Princes Paraíso;São Paulo;4680000.0;0.0;4400.0;0.0;4;4;5;2016-08-23 00:00:00.000;0.0;340.0;970;Condomínio Edifício Parc Des Princes Paraíso, Rua Doutor Tomás Carvalhal 970, Paraíso, São Paulo;NuDoor;-023.5792000000;-046.6498800000
Suspenso;AP0476;Apartamento;Residencial;Rua Pelotas 541;. Ap:801;Vila Mariana;;São Paulo;615000.0;0.0;650.0;0.0;8;0;1;2014-04-04 00:00:00.000;77.0;60.0;541;, Rua Pelotas 541, Vila Mariana, São Paulo;NuDoor;-023.5831500000;-046.6477000000
Cancelado;AP0652;Apartamento;Residencial;Avenida São João 1072;103;Parque Vila Maria;Jrs;São Paulo;205000.0;0.0;152.0;20.0;1;0;0;2016-07-11 00:00:00.000;50.0;34.0;1072;Jrs, Avenida São João 1072, Parque Vila Maria, São Paulo;NuDoor;-023.5202300000;-046.5795900000
Cancelado;AP0021;Apartamento;Residencial;Rua Abilio Soares 145;Apto 92;Paraíso;Antares;São Paulo;0.0;1900.0;900.0;0.0;2;1;1;2016-06-15 00:00:00.000;0.0;85.0;145;Antares, Rua Abilio Soares 145, Paraíso, São Paulo;NuDoor;-023.5749700000;-046.6464500000
Cancelado;AP0034;Apartamento;Residencial;Rua Nilo 35;2º andar;Aclimação;Condomínio Terrasse;São Paulo;1150000.0;0.0;800.0;0.0;3;1;2;2016-06-23 00:00:00.000;0.0;90.0;35;Condomínio Terrasse, Rua Nilo 35, Aclimação, São Paulo;NuDoor;-023.5704500000;-046.6375200000
Cancelado;AP0743;Apartamento;Residencial;Rua Frei Caneca 940;34;Consolação;Malaga;São Paulo;0.0;1900.0;550.0;50.0;1;0;1;2016-09-14 00:00:00.000;45.0;40.0;940;Malaga, Rua Frei Caneca 940, Consolação, São Paulo;NuDoor;-023.5551100000;-046.6558400000
Cancelado;CA0046;Casa;Residencial;Rua Loureiro Batista 86;casa;Vila Mariana;;São Paulo;0.0;5500.0;0.0;215.0;2;1;2;2016-11-18 00:00:00.000;250.0;0.0;86;, Rua Loureiro Batista 86, Vila Mariana, São Paulo;NuDoor;-023.5887700000;-046.6432100000
Cancelado;AP0744;Apartamento;Residencial;Rua Doutor Pinto Ferraz 115;apto. 11;Vila Mariana;Condomínio Edifício Ana Paula;São Paulo;0.0;1600.0;560.0;87.0;1;0;0;2016-09-15 00:00:00.000;0.0;45.0;115;Condomínio Edifício Ana Paula, Rua Doutor Pinto Ferraz 115, Vila Mariana, São Paulo;NuDoor;-023.5896900000;-046.6327600000
Cancelado;AP0831;Apartamento;Residencial;Rua Doutor Tomás Carvalhal 286;apto 14;Paraíso;Condomínio Edifício Polares;São Paulo;690000.0;2600.0;830.0;100.0;2;0;1;2016-11-18 00:00:00.000;0.0;89.0;286;Condomínio Edifício Polares, Rua Doutor Tomás Carvalhal 286, Paraíso, São Paulo;NuDoor;-023.5725200000;-046.6460900000
Cancelado;AP0643;Apartamento;Residencial;Avenida São João 1072;101;Santa Cecília;Jrs;São Paulo;170000.0;0.0;152.0;20.0;1;0;0;2016-07-06 00:00:00.000;41.0;37.21;1072;Jrs, Avenida São João 1072, Santa Cecília, São Paulo;NuDoor;-023.5345400000;-046.6479300000
Cancelado;AP0653;Apartamento;Residencial;Avenida São João 1072;105;República;Jrs;São Paulo;195000.0;0.0;152.0;20.0;1;0;0;2016-07-11 00:00:00.000;40.0;27.0;1072;Jrs, Avenida São João 1072, República, São Paulo;NuDoor;-023.5403100000;-046.6436300000
Cancelado;AP0654;Apartamento;Residencial;Avenida São João 1072;107;República;Jrs;São Paulo;185000.0;0.0;152.0;20.0;1;0;0;2016-07-12 00:00:00.000;28.38;40.0;1072;Jrs, Avenida São João 1072, República, São Paulo;NuDoor;-023.5403100000;-046.6436300000
Cancelado;AP0655;Apartamento;Residencial;Avenida São João 1072;109;República;Jrs;São Paulo;185000.0;0.0;1.0;20.0;1;0;0;2016-07-12 00:00:00.000;0.0;37.21;1072;Jrs, Avenida São João 1072, República, São Paulo;NuDoor;-023.5403100000;-046.6436300000
Cancelado;AP0665;Apartamento;Residencial;Rua Manoel da Nóbrega 486;apto 32;Paraíso;Adreana 1;São Paulo;700000.0;0.0;450.0;77.0;2;0;1;2016-07-19 00:00:00.000;0.0;73.0;486;Adreana 1, Rua Manoel da Nóbrega 486, Paraíso, São Paulo;NuDoor;-023.5679100000;-046.6489500000
Cancelado;CJ0019;Conjunto;Comercial;Rua Demóstenes 627;CJ. 52;Campo Belo;Edifício Spatium;São Paulo;0.0;1700.0;1050.0;212.0;0;0;1;2016-11-17 00:00:00.000;65.0;55.0;627;Edifício Spatium, Rua Demóstenes 627, Campo Belo, São Paulo;NuDoor;-023.6165500000;-046.6735000000
Cancelado;AP0822;Apartamento;Residencial;Rua Doutor Tomás Carvalhal 286;apto 71;Paraíso;Condomínio Edifício Rio da Prata;São Paulo;650000.0;1800.0;800.0;110.0;2;0;1;2016-11-10 00:00:00.000;0.0;75.0;286;Condomínio Edifício Rio da Prata, Rua Doutor Tomás Carvalhal 286, Paraíso, São Paulo;NuDoor;-023.5539200000;-046.6488900000
Cancelado;AP0855;Apartamento;Residencial;Travessa Humberto I 25;22;Vila Mariana;Dorlei;São Paulo;0.0;1700.0;600.0;82.0;2;0;0;2016-11-30 00:00:00.000;0.0;100.0;25;Dorlei, Travessa Humberto I 25, Vila Mariana, São Paulo;NuDoor;-023.5831800000;-046.6428000000
Cancelado;AP0834;Apartamento;Residencial;Rua Dionísio da Costa 170;apto 13;Vila Mariana;Ideal Klabin;São Paulo;0.0;5000.0;1200.0;220.0;2;1;1;2016-11-21 00:00:00.000;0.0;203.0;170;Ideal Klabin, Rua Dionísio da Costa 170, Vila Mariana, São Paulo;NuDoor;-023.5897400000;-046.6264600000
Cancelado;AP0829;Apartamento;Residencial;Rua Apinajés 1818;261;Vila Pompeia;Edificil Maison Alinne;São Paulo;3300000.0;0.0;1423.0;0.0;4;0;4;2016-11-17 00:00:00.000;258.0;250.0;1818;Edificil Maison Alinne, Rua Apinajés 1818, Vila Pompeia, São Paulo;NuDoor;-023.5451800000;-046.6857600000
Cancelado;AP0816;Apartamento;Residencial;Rua Cubatão 584;apto 54;Vila Mariana;Condomínio Edifício Vitória Régia;São Paulo;0.0;1700.0;751.4;84.16;2;0;1;2016-11-04 00:00:00.000;0.0;70.0;584;Condomínio Edifício Vitória Régia, Rua Cubatão 584, Vila Mariana, São Paulo;NuDoor;-023.5770900000;-046.6432300000
Cancelado;AP0804;Apartamento;Residencial;Rua São Joaquim 249;31;Liberdade;Monte Fuji;São Paulo;0.0;1200.0;437.0;84.0;2;0;0;2016-10-28 00:00:00.000;0.0;43.71;249;Monte Fuji, Rua São Joaquim 249, Liberdade, São Paulo;NuDoor;-023.5616900000;-046.6369500000
Cancelado;AP0755;Apartamento;Residencial;Rua Eça Queiroz 131;62-A;Vila Mariana;Condomínio Edifício Pauliceia;São Paulo;0.0;2600.0;822.0;90.0;2;1;1;2016-09-20 00:00:00.000;0.0;84.0;131;Condomínio Edifício Pauliceia, Rua Eça Queiroz 131, Vila Mariana, São Paulo;NuDoor;-023.5791100000;-046.6436600000
Cancelado;AP0533;Apartamento;Residencial;Alameda Jauaperi 943;. Ap:82;Moema;;São Paulo;0.0;1900.0;420.0;40.0;2;0;1;2014-03-10 00:00:00.000;55.0;50.0;943;, Alameda Jauaperi 943, Moema, São Paulo;NuDoor;-023.6051300000;-046.6673400000
Cancelado;AP0813;Apartamento;Residencial;Largo do Arouche 418;36;República;Largo do Arouche;São Paulo;0.0;1400.0;620.0;0.0;2;0;0;2016-11-03 00:00:00.000;70.0;69.0;418;Largo do Arouche, Largo do Arouche 418, República, São Paulo;NuDoor;-023.5414600000;-046.6461800000
Cancelado;AP0818;Apartamento;Residencial;Rua Conselheiro Rodrigues Alves 727;apto31;Vila Mariana;Edificil Phaedra;São Paulo;0.0;2400.0;990.0;0.0;3;1;1;2016-11-07 00:00:00.000;89.0;90.0;727;Edificil Phaedra, Rua Conselheiro Rodrigues Alves 727, Vila Mariana, São Paulo;NuDoor;-023.5850700000;-046.6448100000
Cancelado;LO0012;Loja;Comercial;Rua Domingos de Moraes 1568;1;Vila Mariana;Edficio Américo Assão;São Paulo;0.0;12500.0;100.0;600.0;0;0;0;2016-08-23 00:00:00.000;350.0;350.0;1568;Edficio Américo Assão, Rua Domingos de Moraes 1568, Vila Mariana, São Paulo;NuDoor;-023.5901600000;-046.6352500000
Cancelado;KN0006;Kitnet;Residencial;Rua José Antônio Coelho 300;Apto 171 B;Vila Mariana;Boulevard;São Paulo;0.0;1300.0;248.5;0.0;1;0;0;2016-11-14 00:00:00.000;38.0;38.0;300;Boulevard, Rua José Antônio Coelho 300, Vila Mariana, São Paulo;NuDoor;-023.5801600000;-046.6433700000
Suspenso;AP0178;Apartamento;Residencial;Rua Abílio Soares 991;Ap:06;Paraíso;;São Paulo;480000.0;0.0;320.0;0.0;3;0;0;2016-04-29 00:00:00.000;0.0;86.0;991;, Rua Abílio Soares 991, Paraíso, São Paulo;NuDoor;-023.5778800000;-046.6515800000
Cancelado;AP0175;Apartamento;Residencial;Rua Urubupungá 93;. Ap:142;Aclimação;;São Paulo;2490000.0;0.0;1800.0;600.0;2;2;4;2016-04-28 00:00:00.000;0.0;188.0;93;, Rua Urubupungá 93, Aclimação, São Paulo;NuDoor;-023.5758100000;-046.6307700000
Cancelado;AP0037;Apartamento;Residencial;Rua José Antônio Coelho 300;103C;Vila Mariana;Boulevard;São Paulo;0.0;1350.0;206.8;0.0;1;0;0;2016-06-27 00:00:00.000;60.0;42.0;300;Boulevard, Rua José Antônio Coelho 300, Vila Mariana, São Paulo;NuDoor;-023.5801600000;-046.6433700000
Cancelado;AP0606;Apartamento;Residencial;Rua Doutor Nicolau de Sousa Queirós 406;. Ap:73;Vila Mariana;;São Paulo;550000.0;0.0;500.0;100.0;2;0;1;2015-03-25 00:00:00.000;0.0;65.0;406;, Rua Doutor Nicolau de Sousa Queirós 406, Vila Mariana, São Paulo;NuDoor;-023.5792800000;-046.6386100000
Cancelado;AP0072;Apartamento;Residencial;Rua Jovina 368;. Ap:144;Vila Mascote;;São Paulo;490000.0;0.0;545.0;0.0;2;0;2;2014-11-21 00:00:00.000;0.0;62.0;368;, Rua Jovina 368, Vila Mascote, São Paulo;NuDoor;-020.4083100000;-049.9595900000
Cancelado;AP0738;Apartamento;Residencial;Rua Martiniano de Carvalho 59;00;Bela Vista;Condominio Edificil Independencia;São Paulo;315000.0;0.0;260.0;0.0;1;0;0;2016-09-13 00:00:00.000;35.0;35.0;59;Condominio Edificil Independencia, Rua Martiniano de Carvalho 59, Bela Vista, São Paulo;NuDoor;-023.5592500000;-046.6409500000
Cancelado;AP0571;Apartamento;Residencial;Rua Afonso Celso 1102;. Ap:13;Vila Mariana;;São Paulo;550000.0;0.0;380.0;95.0;1;1;1;2015-05-18 00:00:00.000;0.0;55.0;1102;, Rua Afonso Celso 1102, Vila Mariana, São Paulo;NuDoor;-023.5957000000;-046.6350200000
Cancelado;AP0345;Apartamento;Residencial;Rua Chui 231;. Ap:81;Paraíso;;São Paulo;535000.0;0.0;462.0;0.0;2;1;1;2015-12-04 00:00:00.000;70.0;55.0;231;, Rua Chui 231, Paraíso, São Paulo;NuDoor;-023.5759400000;-046.6379100000
Cancelado;AP0350;Apartamento;Residencial;Rua das Carmelitas 167;. Ap:43;Sé;;São Paulo;170000.0;0.0;220.0;0.0;5;0;0;2016-01-11 00:00:00.000;32.36;25.0;167;, Rua das Carmelitas 167, Sé, São Paulo;NuDoor;-023.5518600000;-046.6291800000
Cancelado;AP0661;Apartamento;Residencial;Alameda Joaquim Eugênio de Lima 310;28;Jardim Paulista;Chateau D´avignon;São Paulo;0.0;2950.0;550.0;100.0;1;0;1;2016-07-15 00:00:00.000;60.0;40.0;310;Chateau D´avignon, Alameda Joaquim Eugênio de Lima 310, Jardim Paulista, São Paulo;NuDoor;-023.5706100000;-046.6552900000
Cancelado;AP0068;Apartamento;Residencial;Rua Cubatão 966;. Ap:62;Vila Mariana;;São Paulo;430000.0;0.0;467.0;0.0;1;0;0;2014-11-17 00:00:00.000;0.0;90.0;966;, Rua Cubatão 966, Vila Mariana, São Paulo;NuDoor;-023.5803300000;-046.6417900000
Cancelado;AP0664;Apartamento;Residencial;Rua Vergueiro 2986;Apto. 152;Vila Mariana;Edif. Casual Vila Mariana;São Paulo;0.0;2700.0;550.0;100.0;1;0;1;2016-07-19 00:00:00.000;70.0;55.0;2986;Edif. Casual Vila Mariana, Rua Vergueiro 2986, Vila Mariana, São Paulo;NuDoor;-023.5870800000;-046.6342100000
Cancelado;AP0582;Apartamento;Residencial;Rua Ouvidor Peleja 621;. Ap:132;Vila Mariana;;São Paulo;500000.0;0.0;600.0;0.0;5;0;1;2015-05-29 00:00:00.000;0.0;57.0;621;, Rua Ouvidor Peleja 621, Vila Mariana, São Paulo;NuDoor;-023.6029200000;-046.6303900000
Cancelado;CA0028;Casa;Residencial;Rua Estela 265;Casa 23;Vila Mariana;;São Paulo;800000.0;0.0;0.0;560.0;3;1;2;2016-04-18 00:00:00.000;130.0;120.0;265;, Rua Estela 265, Vila Mariana, São Paulo;NuDoor;-023.5778800000;-046.6434900000
Cancelado;SA0014;Sala;Comercial;Rua Vergueiro 2045;CJ. 307;Vila Mariana;;São Paulo;0.0;1600.0;615.0;100.0;0;0;0;2015-09-04 00:00:00.000;48.0;35.0;2045;, Rua Vergueiro 2045, Vila Mariana, São Paulo;NuDoor;-023.5800300000;-046.6390100000
Cancelado;AP0268;Apartamento;Residencial;Rua Doutor Nicolau de Sousa Queirós 491;Ap:112;Vila Mariana;Montreux;São Paulo;0.0;1650.0;730.0;0.0;1;0;1;2014-06-02 00:00:00.000;47.0;33.0;491;Montreux, Rua Doutor Nicolau de Sousa Queirós 491, Vila Mariana, São Paulo;NuDoor;-023.5793500000;-046.6374600000
Cancelado;AP0752;Apartamento;Residencial;Rua Arminda Fernandes de Almeida 25;apto 62;Vila Mariana;Condomínio Edifício Los Spazio;São Paulo;0.0;2400.0;1130.0;270.0;3;1;3;2016-09-19 00:00:00.000;0.0;85.0;25;Condomínio Edifício Los Spazio, Rua Arminda Fernandes de Almeida 25, Vila Mariana, São Paulo;NuDoor;-023.5870800000;-046.6267500000
Cancelado;AP0078;Apartamento;Residencial;Rua Loefgreen 2381;Ap:171;Vila Clementino;;São Paulo;0.0;2500.0;1302.0;415.0;3;2;3;2014-12-01 00:00:00.000;250.0;119.0;2381;, Rua Loefgreen 2381, Vila Clementino, São Paulo;NuDoor;-023.5996100000;-046.6344200000
Cancelado;AP0713;Apartamento;Residencial;Rua Cubatão 361;apto 34;Paraíso;Edifício Antonio Chammas;São Paulo;0.0;2200.0;700.0;120.0;2;0;1;2016-08-20 00:00:00.000;0.0;110.0;361;Edifício Antonio Chammas, Rua Cubatão 361, Paraíso, São Paulo;NuDoor;-023.5751000000;-046.6440200000
Cancelado;AP0332;Apartamento;Residencial;Rua Estela 22;. Ap:212;Vila Mariana;;São Paulo;0.0;1400.0;392.0;49.0;1;0;0;2014-08-05 00:00:00.000;0.0;33.0;22;, Rua Estela 22, Vila Mariana, São Paulo;NuDoor;-023.5772600000;-046.6414000000
Cancelado;AP0262;Apartamento;Residencial;Rua Emílio Goeldi 545;Ap:126;Lapa de Baixo;Residencial Spirare Lapa;São Paulo;390000.0;0.0;400.0;0.0;2;0;1;2016-04-01 00:00:00.000;60.0;52.0;545;Residencial Spirare Lapa, Rua Emílio Goeldi 545, Lapa de Baixo, São Paulo;NuDoor;-023.5183800000;-046.6941800000
Cancelado;AP0646;Apartamento;Residencial;Alameda Santos 663;21º andar, apto 213;Cerqueira César;Condomínio Marquesa e Santos / Santos;São Paulo;950000.0;0.0;1170.0;189.0;3;0;1;2016-07-07 00:00:00.000;0.0;123.0;663;Condomínio Marquesa e Santos - Santos, Alameda Santos 663, Cerqueira César, São Paulo;NuDoor;-023.0299100000;-049.1682500000
Cancelado;GA0013;Galpão;Comercial;Travessa Humberto I 72;0;Vila Mariana;;São Paulo;0.0;15000.0;0.0;0.0;0;0;4;2016-10-05 00:00:00.000;400.0;300.0;72;, Travessa Humberto I 72, Vila Mariana, São Paulo;NuDoor;-023.5831100000;-046.6429600000
Locado;AP0189;Apartamento;Residencial;Rua Doutor Tomás Carvalhal 286;Ap:42;Paraíso;Edifício Rio da Prata;São Paulo;0.0;2200.0;800.0;110.0;1;0;1;2016-05-09 00:00:00.000;100.0;75.0;286;Edifício Rio da Prata, Rua Doutor Tomás Carvalhal 286, Paraíso, São Paulo;NuDoor;-023.5539200000;-046.6488900000
Locado;AP0778;Apartamento;Residencial;Rua Afonso Celso 694;Uni - 132 B;Vila Mariana;Paranapuã;São Paulo;0.0;1900.0;580.0;21.61;3;1;1;2016-10-06 00:00:00.000;0.0;95.0;694;Paranapuã, Rua Afonso Celso 694, Vila Mariana, São Paulo;NuDoor;-023.5991500000;-046.6349500000
Cancelado;AP0737;Apartamento;Residencial;Rua Santa Cruz 2354;apto 01;Vila Mariana;Mirasol;São Paulo;0.0;1200.0;0.01;40.0;1;0;0;2016-09-09 00:00:00.000;0.0;43.0;2354;Mirasol, Rua Santa Cruz 2354, Vila Mariana, São Paulo;NuDoor;-023.5972000000;-046.6299300000
Cancelado;KN0005;Kitnet;Residencial;Avenida São João 1063;apto. 73;República;Edifício Ype;São Paulo;180000.0;0.0;226.0;0.0;1;0;0;2016-09-19 00:00:00.000;0.0;38.0;1063;Edifício Ype, Avenida São João 1063, República, São Paulo;NuDoor;-023.5409300000;-046.6428400000
